,user_id,event,time,offer_id,received_time,received_id
154191,9154e4f1dd0a41929fd1b6dfb3a32d69,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41625
154197,c6604288d28148fbae794d079e6d7623,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41631
154211,6c1f1d11a0f344a58559c93bf519963f,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41645
154212,7dad548ac52b4e23808b2457bd4a9143,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41646
154240,a2d3f996f0434f09add121813a3d43d6,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41674
154243,038d32f25cff4833ab44c5123e42583a,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41677
154244,2d34608251f544bab8cc9c888d979037,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41678
154245,a4f4ab48d79a4c2b9d9b6d70b987ea46,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41679
154258,c75b0d5cf82a494b970d0d6d4445ffa0,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41692
154259,9163e597059d49aa8e3d3428d3fbb35a,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41693
154263,0ad8a9771c59432f9641e48212b2ccb9,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,41697
154267,37b5aee227434185b8f4a4ba716a033f,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,41701
154271,e75f73fab8ce4fd2a90108fd190fc676,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41705
154275,22588cd5f5e14859b153c7e9221085bd,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41709
154283,b8eb6d3dd3954878b567517f65111919,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41717
154294,f6f6b5fdeee942ff832210ca564605dd,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41728
154302,0d8ed206607c4ff98c9222339de108f2,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41736
154305,059df2ccba4a442eb5537fbd8519569b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41739
154309,ed127151cf1c4c70bcb2c9a50ce749c8,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41743
154313,1c04235d9afb4f098436aa8d8cb2589a,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41747
154316,43a1ff5a741c499b91b6c026d0d93f81,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41750
154319,9be805c5483648bdb194ecc63b502f4c,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41753
154335,cca97319a0364576ab8ce5738cb0a654,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41769
154348,54d60cf626294a1685867c5f31dbf7b8,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41782
154355,fad67e30e00241c9b28ac50d60a5130e,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41789
154373,b94e988ed63a498aab070a6a64458812,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41807
154382,a778089b56034462b625fa458be8d3e4,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41816
154385,ed79f35c799d4f829f864b86f5eb43f7,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41819
154389,ea80e80e157a410d8fdfc6221f4a785a,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41823
154392,08377118255f4374b173879fa81b8100,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41826
154423,8546396e46394221a3d889aba0593e5a,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41857
154431,85075c1419734eb4a3705470a70bf14b,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,41865
154433,cb8d6a9494a641108a1f7f48045e9218,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41867
154435,48dbc372c7164fe99b9a90f0249b6024,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,41869
154445,663884323bd64c2ea720507e44b1b322,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41879
154450,3e9a640a3de64d88977b09e45e442d8d,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,41884
154472,eb1c40b0ca1b4d34846bcc28e4bb858f,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41906
154473,ea56b54dccb24b54b29abc2660b28316,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41907
154477,301bfa0e367041db91e6963c1bde4500,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41911
154484,af573e631a6942379a5eb5088314e278,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41918
154487,db7879bc8ff14e0d8844fcde94820a60,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,41921
154500,2e8e627725e649479bf98df3764d085a,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41934
154501,f760c17c8e72437ab9498ec9a866e69a,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41935
154515,c734447971204c58bd2b0933dd22638d,offer received,408,2298d6c36e964ae4a3e7e9706d1fb8c2,408,41949
154518,76d3f11f0c614119a5c3d96dc28013be,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41952
154522,8de27665b103421f840103be3a5b071c,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,41956
154526,b88d5bca2d8046fc870ff7cf55e68623,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41960
154537,9066980ec7ea44889f8b1d326b710ebc,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41971
154539,13d3c1b4461a418ea65dd9ddc7ab77bf,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41973
154545,d4dd357e57854084b74013a31ae8c79f,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41979
154560,e353a8882c7c49169f14ae386fc66a9b,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,41994
154564,235b49cfcbff4da581d9ec3a70f39a1d,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,41998
154577,54f3e89d8e054759917edc94ad6a2344,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42011
154588,34064317a1c84e2f8872964d1d5a2a59,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42022
154590,fd6d4526affd423981d07933ade07f8c,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42024
154592,681135bb7b08436cb7488c666968993c,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42026
154597,eba549a734db42ff9b18e8a64ce46377,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42031
154609,03c0b69b3db24c70bba1622bc8dd8459,offer received,408,4d5c57ea9a6940dd891ad53e9dbe8da0,408,42043
154631,0854b236fc3b422d88cee4cb6d44ce0c,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42065
154648,0c8cb8d4ccdd4aa2a9bb93c3bf4b3dc4,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42082
154659,13b05afb8c4249179074ce931636fc70,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42093
154662,e25246eda3e449d4be7ca3f32687042e,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42096
154663,02557fafcf334c30a22c312c5647f71a,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42097
154668,d711ee0002d943abbf0aec37ca338b1b,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42102
154699,f49e624a9f79456ab29e3c19f4b8e8cf,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42133
154700,fb89e4ae9fbc4a3d8f701556290ac87c,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42134
154722,a4c60efb39d442f2aa5ee98e5b0c8e46,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42156
154727,3c67bf028e684c71b3b3dca7a55522fa,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42161
154730,1d34870285e9470bac93313e3ae6d381,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42164
154731,c74beaa959a742309ba8350b7d472676,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42165
154740,91c5a185b1c54958834e4f3fae8b31b4,offer received,408,4d5c57ea9a6940dd891ad53e9dbe8da0,408,42174
154741,1e31fe91b54e41f98c146158fe404f1f,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42175
154745,bcb8164ebbfc478e8c266e85554b9a90,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42179
154746,5c59075ce60b48029123d6a466604e44,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42180
154774,3d9147dad37e4543804cebd0891c6438,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42208
154786,48e4a6aa9b3246f0b59d9ae7bc91c707,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42220
154792,437a4ab3109c4deca9291c04b4bfa48f,offer received,408,fafdcd668e3743c1bb461111dcafc2a4,408,42226
154813,45411f95eb0c44a7813d1533a2ed5722,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42247
154839,e613f9cf157549b7ba1a389045eb8557,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42273
154844,6fae0fe809b34a45bd87deb5e317adec,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42278
154853,4f3a81d69e5a4c6eb15f4a2fe2e628b1,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42287
154862,ccfc5113eb5045639709024000f346ab,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42296
154870,970841fd5c234c6c84a2d7126edc1dfb,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42304
154873,94206fc6b89b4ae8b39d2cc9d870ef4d,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42307
154875,7eac0ad97cc04bb2b23dc6139fe12821,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42309
154889,0a7c7af5e814481b8e4a4a3b6e2f8697,offer received,408,2298d6c36e964ae4a3e7e9706d1fb8c2,408,42323
154897,db7093f9994f438ba01ffdc8f70b69e0,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42331
154903,da5b9a0ab0424d51a502f9423dc75c81,offer received,408,fafdcd668e3743c1bb461111dcafc2a4,408,42337
154909,56739325813347bbbb0d0ad96bc03de3,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,42343
154916,72458fa98466484c85dd63393a243250,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42350
154917,6139c5f6837844ea81a3fa72fdd7152f,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42351
154924,63d46fdaecaa442cadb7d21e2b920386,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42358
154929,8d501b5bda454c188e837579f8a1c50d,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,42363
154934,a893aea4e53a459abb7b7c38e6522c37,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42368
154949,3dfc442e93894be19a3f5e8cf7e9c779,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,42383
154950,4b29c7edc4294b5b913708ea4ea2035f,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42384
154964,baa224e7738d490abb3e523842a95e14,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42398
154965,319826c78dad4e9db01545a5f20a456c,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42399
154976,a425b937d8f245048313d81bee4e1745,offer received,408,fafdcd668e3743c1bb461111dcafc2a4,408,42410
154981,6cfbefc2990e424ab2f23ed967d5f4c0,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42415
154982,45a3e440f28e49c7a52d6b73df3c2143,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42416
154987,1826d954b48745759d27e9fb773bdb07,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42421
155011,a509b9395b23477385120b259ffe9e6b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42445
155012,4b76b110c65f4132bcc6456be80a8acb,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42446
155013,7de1f163b6244e66ba414a8d50d073b4,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42447
155022,e1711365801040bd9300b970b19efa32,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42456
155024,33e4e9352ea04b559e0d0a210642ecb3,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42458
155032,25ea68fd0d5541c4a4b24b16d02e88df,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42466
155037,04e0842b079c4113a759aa6e09ea17ed,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42471
155054,dc932ed16bb64de7951e0863fec3f7da,offer received,408,f19421c1d4aa40978ebb69ca19b0e20d,408,42488
155075,3676a7a0cb7c40ab98ab010e3f15ef89,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42509
155121,992561164e1a4722b9275fdde49463a0,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42555
155129,4dbbeeaf72d641529940af9b1be1bca9,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42563
155147,c87b649217d8403992fea5194e9047a8,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42581
155150,8ce4fb9c95a440f0ae576e446060422b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42584
155155,c8c5b06729f04e4f81759c605d839658,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42589
155162,d7943f97153945148439c7603899fbd4,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42596
155173,587251b423ad4a96a9a4c572b11ea5f9,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42607
155179,139ec5adeeac4afcbcff62bc3c867330,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42613
155187,61cee6f526084729850eb09629ad69d2,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42621
155188,b3d98037346247bfb88ee5fdef080168,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42622
155194,8b84feacae464c8c9fff28100ad134a4,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42628
155197,e7e88108a354461b9ac3ca0246888824,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42631
155217,020be8b0fafa446ebcce6449b20bc92c,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42651
155225,aab991c762f240d28ba259bde064aa44,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42659
155257,9b261db99d374278be6eba85fe873939,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42691
155287,fc9a87cbefaf443eb0a17ad7a82d6104,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42721
155309,535966e0a95d45389d4b8e935723b046,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42743
155333,036f1e5cca91478685c8cef24cc8b076,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42767
155359,3a77495843624aeba22214c6f9dca6c2,offer received,408,4d5c57ea9a6940dd891ad53e9dbe8da0,408,42793
155373,7833bbd264454be68861e014745a8982,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42807
155375,17762dabd76b4a5e998233a437c14030,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42809
155389,5edbee2c32e64698a6d6d4ba9012b829,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42823
155392,523fa396b537439e811c1b2f6dfaab55,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42826
155423,b8cdaf04fcf34321b1e10736f616541d,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42857
155430,bbbeb7c9d80649e79aa7a7862e1efc1c,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42864
155433,df3271f5d1354eeda3691b592108746f,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42867
155437,292117548f3e4adebb5b5f896e479f13,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42871
155438,4e31b61bc1514801aac0dce9920ef365,offer received,408,4d5c57ea9a6940dd891ad53e9dbe8da0,408,42872
155460,867ff25c35e148c5b159368354b846bd,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42894
155479,5928432f5baa4459b9c7e9a1dff46377,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42913
155486,45026d2d71df47a4bab0d378a1500f81,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42920
155488,03aaca8d2f4448a0a1a4bc1423b3b45a,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42922
155503,de561837326b4490bb0b4d200b42add2,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42937
155510,b2612e7f07c34a03897fbd6dc0d27aad,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42944
155515,e4a3ed93b6a54f5cb3b50da3435e0ae1,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,42949
155522,4e7cc49365484bdcb17cef7b9bf6476b,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,42956
155555,f5787b03240b4ac5964d921c0b808482,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42989
155564,da005d248ab2406c9cb95fc36840215b,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,42998
155565,2f31ca6bc8f741f2b1a809a38971d6bb,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,42999
155566,fe10aba544fe423480cae848d9a03919,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43000
155580,0cfc8087b52b413f98f20f433ca54b23,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43014
155582,1bfcd756898445fbb1cf02cbe082b89e,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43016
155590,7718d57d46044f1d911d6bd4f73dc533,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43024
155617,19c41c1e8dc749c0922d4bc1756b24df,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,43051
155625,8364ddc3bc524a7d9eb872e70fda3e0d,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43059
155642,bd40b5d8818e40bba31a9c1195255017,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43076
155650,92c64373cec54b3aa85401d0c2134893,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43084
155655,3ff81199253748819121dcd14361b248,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43089
155669,3baa1149bbe94e8f9deb70024f50ae2e,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43103
155670,e8655d5b4b36460b9e1a62bbb8e835f7,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43104
155682,43a50d7e5c8547a9aa1ec31291b9fc30,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43116
155684,30ebcea068b94518b2e5c7f4bdb6b142,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43118
155716,d4a7ab8bfb7940479867e911e984505b,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,43150
155753,b3ba57dfc2d740f5807da2b270e96825,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43187
155755,02865fee714e466e99f9bb7a7203887b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43189
155759,11b57777124f4b5485ed3826aeea3e6c,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43193
155768,20ed2ff30ba54901beb1accd472a013f,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43202
155777,195b77a04cc04442957929bbe806dd52,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43211
155787,9990c2cbd54c43589f79191b730612a9,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43221
155788,45cd1a36dae04428a949857ede724b06,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43222
155802,1d291157df5847e78dbae8d1003e37ca,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43236
155811,b8735d29860848de93aabaa077eadfda,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43245
155819,c509fe1f9c464c4881d158f453491d23,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43253
155830,d20e62e676c24f79a5bc82902dccd44c,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43264
155834,86600e17f95b4584bfd043830d703f0f,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43268
155839,7672e40c6c21477ea1cd8f2abe6edb5c,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43273
155856,de39daa87e9b4d808a7536057484b6a4,offer received,408,4d5c57ea9a6940dd891ad53e9dbe8da0,408,43290
155861,4468048bdc5548238d2ee46de738eb39,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43295
155862,a8ee3f215b284b38ba282508fc0deac5,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43296
155869,54e8ee4932f94d1aa18eecf7c15ef616,offer received,408,fafdcd668e3743c1bb461111dcafc2a4,408,43303
155882,03f75ac6db7a457dbd6086e6b86a4fd1,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43316
155888,ee774ac3e943426393dcc219afde60de,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43322
155890,72ec9b3887e249c2bce05d2a262877f2,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43324
155897,d3ae1f0e0eb841dfbaa22b1ee6901faf,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43331
155916,9582f5338df0446eb43978374a530ea9,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43350
155921,cd083b1cbfa34e2298465c4bebb688ca,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43355
155923,cf5cf2888984419caa208cfb849c86b1,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43357
155927,190fcd45fd074de8b41531fc6ffa6f42,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43361
155929,989e038d4f24452a9749187962f9aa1a,offer received,408,2298d6c36e964ae4a3e7e9706d1fb8c2,408,43363
155934,c606877af61b46fab3e13bf202eb4665,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,43368
155950,933bab17f8d24bbca0971d1c1877ed33,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43384
155953,fccd11b940f64f2ea0408127a2d19f9a,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43387
155964,0d799e1906ff4387bfc3cfab8600ff4e,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43398
155970,0def8320fc9e4ec1a74e75bd3e1a993f,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43404
155971,f93eed1eaf4a450eb3427f3fb7269c94,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43405
155972,9729bb96b9f540cdaeca72e11f63dba1,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43406
155984,5c779552566740b7a0a6c79225964cb4,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43418
155996,c8bd3632ce7b4f8f8ea2c10a8bd2c25c,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43430
155997,106ebd92bff94148b4948f52079e87dc,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43431
155999,eb1318eb0bec457087ae38b5c5abf86c,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43433
156008,c38c65f6837d42d8a2c15a2acbc15366,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43442
156012,c836ae4ca1cf403785b879c7b3372eab,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43446
156015,943eba7452dc43b985461489427c8bba,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43449
156018,edde99158465417b8bdbeb5b351ff6cc,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43452
156027,dad8efdccb7e47ee8e628db1b61c847c,offer received,408,2298d6c36e964ae4a3e7e9706d1fb8c2,408,43461
156032,315a53ae710942a89c5351d1c05dce8b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43466
156042,b1e18f93038f45c7ae46bd835ac8c9f0,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43476
156044,469320284e26444187c5d4949e7fdfc6,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43478
156046,a2a18d707be74e16b724a57dc78fb40b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43480
156047,55b7b860b3f14ff1bb7e317532de78d0,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43481
156062,8d4554196c5b4a8e84ebfbbfe9d082b9,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43496
156063,c79f517e43ca4838bed253e0fda9cebd,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43497
156075,36f521d12abf490aa6aefc524c928bf0,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43509
156081,b75f60f949e54f649375f68f980a771f,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43515
156088,aaef2ef4d56848d496b6aa61f143f699,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43522
156095,3683407f9b804a4fbe4c1d861592d644,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43529
156105,e7770213c8a7428f9e6dbaae2c4192b5,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43539
156131,13f26e369c1240c08200f4f1bcf26456,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43565
156134,c766988254754a299ba73e59bedf8cc0,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43568
156148,244d3bc4a9bf4483a7c769b7f1079744,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43582
156155,a6292629dfb24fc583dd6d324d47a5dd,offer received,408,ae264e3637204a6fb9bb56bc8210ddfd,408,43589
156156,c1f6b2a757b94ddab8721f5f73d6cf4b,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43590
156157,ece9045782cc41118d65b229e459a79d,offer received,408,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,43591
156159,cfddca83cd5d4f968498841f1e734e2f,offer received,408,2906b810c7d4411798c6938adc9daaa5,408,43593
156161,c9f5e6b7918540d692179bf5b1608935,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43595
156163,2e971027f5ae47f0bc67248629c19afd,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43597
156168,cc40aaa447054294a86c75d79881e35a,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43602
156176,b428d395c99941368d692d7bbd31f9d4,offer received,408,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,43610
